Version,File_Name,LOC,LOC_TOUCHED,CHURN,AVERAGE_LOC_ADDED,MAX_LOC_ADDED,AVERAGE_CHURN,MAX_CHURN,NR,AGE,N_FIX,Buggy
0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/Handler.java,37,37,37,0,0,0,0,2,1.0,0,false
0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java,68,68,68,0,0,0,0,2,1.0,0,true
0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscribeHandler.java,154,154,154,0,0,1,1,3,1.0,0,true
0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/UnsubscribeHandler.java,72,72,72,0,0,0,0,2,1.0,0,true
0,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java,385,385,385,0,0,-2,2,6,1.0,0,true
0,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerPipelineFactory.java,76,76,76,0,0,0,0,2,1.0,0,false
0,hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java,159,159,159,0,0,1,1,3,1.0,0,false
0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java,737,737,737,0,0,1,1,3,1.0,0,true
0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheKey.java,74,74,74,0,0,0,0,2,1.0,0,false
0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheValue.java,94,94,94,0,0,1,1,3,1.0,0,false
0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/Factory.java,22,22,22,0,0,0,0,1,1.0,0,false
0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java,427,427,427,0,0,1,1,3,1.0,0,true
0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/MapMethods.java,62,62,62,0,0,0,0,1,1.0,0,false
0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistRequest.java,58,58,58,0,0,0,0,2,1.0,0,false
0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManager.java,91,91,91,0,0,0,0,2,1.0,0,false
0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManagerWithRangeScan.java,27,27,27,0,0,0,0,2,1.0,0,false
0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/RangeScanRequest.java,77,77,77,0,0,0,0,2,1.0,0,false
0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java,704,704,704,0,0,1,1,3,1.0,0,true
0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallback.java,63,63,63,0,0,0,0,2,1.0,0,false
0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallbackWithContext.java,37,37,37,0,0,0,0,1,1.0,0,false
0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanRequest.java,64,64,64,0,0,0,0,2,1.0,0,false
0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ChannelTracker.java,124,124,124,0,0,0,0,2,1.0,0,false
0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java,160,160,160,0,0,0,1,4,1.0,0,true
0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConfiguration.java,36,36,36,0,0,0,0,2,1.0,0,true
0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConsumeHandler.java,58,58,58,0,0,1,1,2,1.0,0,false
0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyPublishHander.java,62,62,62,0,0,0,0,1,1.0,0,false
0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStartDeliveryHandler.java,130,130,130,0,0,0,1,4,1.0,0,true
0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStopDeliveryHandler.java,74,74,74,0,0,1,1,2,1.0,0,true
0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxySubscribeHandler.java,83,83,83,0,0,1,1,3,1.0,0,false
0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyUnsubscribeHandler.java,74,74,74,0,0,0,0,1,1.0,0,false
0,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClient.java,48,48,48,0,0,0,0,2,1.0,0,false
0,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClientFactory.java,60,60,60,0,0,0,0,2,1.0,0,false
0,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubSubscriber.java,70,70,70,0,0,0,0,3,1.0,0,false
0,hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java,183,183,183,0,0,2,3,4,1.0,0,true
0,hedwig-server/src/main/java/org/apache/hedwig/server/ssl/SslServerContextFactory.java,53,53,53,0,0,0,0,1,1.0,0,false
0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,452,452,452,0,0,0,1,4,1.0,0,true
0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AllToAllTopologyFilter.java,39,39,39,0,0,0,0,1,1.0,0,false
0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionManager.java,78,78,78,0,0,0,0,2,1.0,0,false
0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionState.java,64,64,64,0,0,0,0,2,1.0,0,true
0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/MessageFilter.java,31,31,31,0,0,0,0,2,1.0,0,false
0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionEventListener.java,57,57,57,0,0,0,0,2,1.0,0,false
0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionManager.java,104,104,104,0,0,0,0,2,1.0,0,true
0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/TrueFilter.java,32,32,32,0,0,0,0,1,1.0,0,true
0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/ZkSubscriptionManager.java,227,227,227,4,8,9,17,3,1.0,0,false
0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java,197,197,197,0,0,9,10,4,1.0,0,true
0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java,75,75,75,0,0,0,0,2,1.0,0,true
